beat_index,sample,time_s,symbol,hr_bpm
1244,306230,850.6388888888889,N,101.88679245283019
1245,306449,851.2472222222223,N,98.63013698630138
1246,306650,851.8055555555555,N,107.46268656716417
1247,306855,852.375,N,105.3658536585366
1248,307051,852.9194444444445,N,110.20408163265307
1249,307262,853.5055555555556,N,102.3696682464455
1250,307497,854.1583333333333,N,91.91489361702128
1251,307741,854.8361111111111,N,88.52459016393442
1252,307960,855.4444444444445,N,98.63013698630138
1253,308179,856.0527777777778,N,98.63013698630138
1254,308374,856.5944444444444,N,110.76923076923077
1255,308564,857.1222222222223,N,113.68421052631578
1256,308765,857.6805555555555,N,107.46268656716417
1257,308956,858.2111111111111,N,113.08900523560209
1258,309168,858.8,N,101.88679245283019
1259,309396,859.4333333333333,N,94.73684210526316
1260,309625,860.0694444444445,N,94.3231441048035
1261,309855,860.7083333333334,N,93.91304347826087
1262,310066,861.2944444444445,N,102.3696682464455
1263,310270,861.8611111111111,N,105.88235294117648
1264,310488,862.4666666666667,N,99.08256880733946
1265,310715,863.0972222222222,N,95.15418502202644
1266,310919,863.6638888888889,N,105.88235294117648
1267,311132,864.2555555555556,N,101.40845070422534
1268,311324,864.7888888888889,N,112.5
1269,311532,865.3666666666667,N,103.84615384615385
1270,311760,866.0,N,94.73684210526316
1271,311974,866.5944444444444,N,100.93457943925233
1272,312207,867.2416666666667,N,92.7038626609442
1273,312436,867.8777777777777,N,94.3231441048035
1274,312646,868.4611111111111,N,102.85714285714285
1275,312852,869.0333333333333,N,104.85436893203884
1276,313046,869.5722222222222,N,111.34020618556701
1277,313240,870.1111111111111,N,111.34020618556701
1278,313455,870.7083333333334,N,100.46511627906978
1279,313693,871.3694444444444,N,90.75630252100841
1280,313921,872.0027777777777,N,94.73684210526316
1281,314163,872.675,N,89.25619834710743
1282,314371,873.2527777777777,N,103.84615384615385
1283,314580,873.8333333333334,N,103.34928229665071
1284,314802,874.45,N,97.29729729729729
1285,314995,874.9861111111111,N,111.91709844559585
1286,315209,875.5805555555555,N,100.93457943925233
1287,315425,876.1805555555555,N,100.0
1288,315628,876.7444444444444,V,106.4039408866995
1289,315856,877.3777777777777,N,94.73684210526316
1290,316074,877.9833333333333,N,99.08256880733946
1291,316297,878.6027777777778,N,96.8609865470852
1292,316538,879.2722222222222,N,89.62655601659752
1293,316778,879.9388888888889,N,90.0
1294,316991,880.5305555555556,N,101.40845070422534
1295,317208,881.1333333333333,N,99.53917050691244
1296,317405,881.6805555555555,N,109.6446700507614
1297,317601,882.225,N,110.20408163265307
1298,317818,882.8277777777778,N,99.53917050691244
1299,318031,883.4194444444445,N,101.40845070422534
1300,318270,884.0833333333334,N,90.3765690376569
1301,318523,884.7861111111112,N,85.37549407114625
1302,318757,885.4361111111111,N,92.3076923076923
1303,318982,886.0611111111111,N,96.0
1304,319182,886.6166666666667,N,108.0
1305,319386,887.1833333333333,N,105.88235294117648
1306,319608,887.8,N,97.29729729729729
1307,319830,888.4166666666666,N,97.29729729729729
1308,320052,889.0333333333333,N,97.29729729729729
1309,320279,889.6638888888889,N,95.15418502202644
1310,320502,890.2833333333333,N,96.8609865470852
1311,320718,890.8833333333333,N,100.0
1312,320940,891.5,N,97.29729729729729
1313,321164,892.1222222222223,N,96.42857142857143
1314,321379,892.7194444444444,N,100.46511627906978
1315,321602,893.3388888888888,N,96.8609865470852
1316,321806,893.9055555555556,N,105.88235294117648
1317,322018,894.4944444444444,N,101.88679245283019
1318,322217,895.0472222222222,N,108.54271356783919
1319,322447,895.6861111111111,N,93.91304347826087
1320,322680,896.3333333333334,V,92.7038626609442
1321,322956,897.1,N,78.26086956521739
1322,323178,897.7166666666667,N,97.29729729729729
1323,323392,898.3111111111111,N,100.93457943925233
1324,323603,898.8972222222222,N,102.3696682464455
1325,323812,899.4777777777778,N,103.34928229665071
1326,323987,899.9638888888888,V,123.42857142857143
1327,324232,900.6444444444444,N,88.16326530612244
1328,324467,901.2972222222222,N,91.91489361702128
1329,324702,901.95,N,91.91489361702128
1330,324933,902.5916666666667,N,93.5064935064935
1331,325154,903.2055555555555,N,97.73755656108597
1332,325380,903.8333333333334,N,95.57522123893806
1333,325612,904.4777777777778,N,93.10344827586206
1334,325840,905.1111111111111,N,94.73684210526316
1335,326054,905.7055555555555,N,100.93457943925233
1336,326263,906.2861111111112,N,103.34928229665071
1337,326473,906.8694444444444,N,102.85714285714285
1338,326690,907.4722222222222,N,99.53917050691244
1339,326913,908.0916666666667,N,96.8609865470852
1340,327155,908.7638888888889,N,89.25619834710743
1341,327388,909.4111111111112,N,92.7038626609442
1342,327633,910.0916666666667,N,88.16326530612244
1343,327845,910.6805555555555,N,101.88679245283019
1344,328063,911.2861111111112,N,99.08256880733946
1345,328264,911.8444444444444,N,107.46268656716417
1346,328485,912.4583333333334,N,97.73755656108597
1347,328734,913.15,N,86.74698795180723
1348,328944,913.7333333333333,N,102.85714285714285
1349,329208,914.4666666666667,N,81.81818181818183
1350,329400,915.0,V,112.5
1351,329660,915.7222222222222,N,83.07692307692308
1352,329887,916.3527777777778,N,95.15418502202644
1353,330100,916.9444444444445,N,101.40845070422534
1354,330322,917.5611111111111,N,97.29729729729729
1355,330561,918.225,N,90.3765690376569
1356,330754,918.7611111111111,V,111.91709844559585
1357,331021,919.5027777777777,N,80.89887640449437
1358,331248,920.1333333333333,N,95.15418502202644
1359,331501,920.8361111111111,N,85.37549407114625
1360,331726,921.4611111111111,V,96.0
1361,332001,922.225,N,78.54545454545455
1362,332210,922.8055555555555,N,103.34928229665071
1363,332422,923.3944444444444,N,101.88679245283019
1364,332601,923.8916666666667,V,120.6703910614525
1365,332871,924.6416666666667,N,80.0
1366,333092,925.2555555555556,N,97.73755656108597
1367,333336,925.9333333333333,N,88.52459016393442
1368,333600,926.6666666666666,N,81.81818181818183
1369,333836,927.3222222222222,N,91.52542372881356
1370,334045,927.9027777777778,N,103.34928229665071
1371,334267,928.5194444444444,N,97.29729729729729
1372,334457,929.0472222222222,V,113.68421052631578
1373,334735,929.8194444444445,N,77.6978417266187
1374,334957,930.4361111111111,N,97.29729729729729
1375,335194,931.0944444444444,N,91.13924050632912
1376,335424,931.7333333333333,N,93.91304347826087
1377,335670,932.4166666666666,N,87.80487804878048
1378,335921,933.1138888888889,N,86.05577689243029
1379,336145,933.7361111111111,N,96.42857142857143
1380,336390,934.4166666666666,N,88.16326530612244
1381,336627,935.075,N,91.13924050632912
1382,336835,935.6527777777778,N,103.84615384615385
1383,337073,936.3138888888889,N,90.75630252100841
1384,337263,936.8416666666667,V,113.68421052631578
1385,337529,937.5805555555555,N,81.203007518797
1386,337753,938.2027777777778,V,96.42857142857143
1387,338071,939.0861111111111,N,67.9245283018868
1388,338281,939.6694444444445,V,102.85714285714285
1389,338553,940.425,N,79.41176470588235
1390,338777,941.0472222222222,N,96.42857142857143
1391,339008,941.6888888888889,N,93.5064935064935
1392,339228,942.3,N,98.18181818181817
1393,339471,942.975,N,88.88888888888889
1394,339738,943.7166666666667,N,80.89887640449437
1395,339989,944.4138888888889,N,86.05577689243029
1396,340242,945.1166666666667,N,85.37549407114625
1397,340435,945.6527777777778,V,111.91709844559585
1398,340610,946.1388888888889,V,123.42857142857143
1399,340959,947.1083333333333,V,61.891117478510026
1400,341142,947.6166666666667,V,118.03278688524591
1401,341426,948.4055555555556,N,76.05633802816902
1402,341648,949.0222222222222,N,97.29729729729729
1403,341877,949.6583333333333,N,94.3231441048035
1404,342122,950.3388888888888,N,88.16326530612244
1405,342308,950.8555555555556,V,116.1290322580645
1406,342621,951.725,N,69.00958466453675
1407,342834,952.3166666666667,V,101.40845070422534
1408,343082,953.0055555555556,N,87.09677419354838
1409,343295,953.5972222222222,N,101.40845070422534
1410,343512,954.2,N,99.53917050691244
1411,343761,954.8916666666667,N,86.74698795180723
1412,344018,955.6055555555556,N,84.04669260700389
1413,344273,956.3138888888889,N,84.70588235294117
1414,344521,957.0027777777777,N,87.09677419354838
1415,344745,957.625,N,96.42857142857143
1416,344995,958.3194444444445,N,86.4
1417,345189,958.8583333333333,V,111.34020618556701
1418,345451,959.5861111111111,N,82.44274809160305
1419,345642,960.1166666666667,V,113.08900523560209
1420,345927,960.9083333333333,N,75.78947368421053
1421,346118,961.4388888888889,V,113.08900523560209
1422,346403,962.2305555555556,N,75.78947368421053
1423,346609,962.8027777777778,V,104.85436893203884
1424,346933,963.7027777777778,N,66.66666666666667
1425,347121,964.225,V,114.89361702127658
1426,347407,965.0194444444444,N,75.52447552447553
1427,347591,965.5305555555556,A,117.3913043478261
1428,347846,966.2388888888889,N,84.70588235294117
1429,348038,966.7722222222222,V,112.5
1430,348329,967.5805555555555,N,74.22680412371133
1431,348534,968.15,V,105.3658536585366
1432,348841,969.0027777777777,N,70.35830618892508
1433,349032,969.5333333333333,V,113.08900523560209
1434,349318,970.3277777777778,N,75.52447552447553
1435,349495,970.8194444444445,V,122.03389830508475
1436,349771,971.5861111111111,N,78.26086956521739
1437,349970,972.1388888888889,V,108.54271356783919
1438,350255,972.9305555555555,N,75.78947368421053
1439,350459,973.4972222222223,A,105.88235294117648
1440,350724,974.2333333333333,N,81.50943396226414
1441,350933,974.8138888888889,V,103.34928229665071
1442,351206,975.5722222222222,N,79.12087912087912
1443,351406,976.1277777777777,V,108.0
1444,351691,976.9194444444445,N,75.78947368421053
1445,351884,977.4555555555555,V,111.91709844559585
1446,352155,978.2083333333334,N,79.70479704797049
1447,352331,978.6972222222222,V,122.72727272727273
1448,352624,979.5111111111111,V,73.72013651877133
1449,352906,980.2944444444445,N,76.59574468085107
1450,353180,981.0555555555555,N,78.83211678832117
1451,353441,981.7805555555556,N,82.75862068965517
1452,353659,982.3861111111111,N,99.08256880733946
1453,353883,983.0083333333333,N,96.42857142857143
1454,354110,983.6388888888889,N,95.15418502202644
1455,354285,984.125,V,123.42857142857143
1456,354583,984.9527777777778,N,72.48322147651007
1457,354801,985.5583333333333,V,99.08256880733946
1458,355092,986.3666666666667,N,74.22680412371133
1459,355295,986.9305555555555,V,106.4039408866995
1460,355601,987.7805555555556,N,70.58823529411765
1461,355800,988.3333333333334,V,108.54271356783919
1462,356116,989.2111111111111,N,68.35443037974683
1463,356366,989.9055555555556,N,86.4
1464,356550,990.4166666666666,V,117.3913043478261
1465,356827,991.1861111111111,N,77.9783393501805
1466,357052,991.8111111111111,V,96.0
1467,357364,992.6777777777778,N,69.23076923076923
1468,357572,993.2555555555556,V,103.84615384615385
1469,357946,994.2944444444445,N,57.75401069518716
1470,358124,994.7888888888889,V,121.34831460674157
1471,358419,995.6083333333333,N,73.22033898305085
1472,358600,996.1111111111111,V,119.33701657458563
1473,358909,996.9694444444444,N,69.90291262135922
1474,359185,997.7361111111111,N,78.26086956521739
1475,359466,998.5166666666667,N,76.86832740213524
1476,359713,999.2027777777778,N,87.4493927125506
1477,359947,999.8527777777778,N,92.3076923076923
1478,360163,1000.4527777777778,N,100.0
1479,360399,1001.1083333333333,N,91.52542372881356
1480,360605,1001.6805555555555,V,104.85436893203884
1481,360887,1002.4638888888888,N,76.59574468085107
1482,361074,1002.9833333333333,V,115.50802139037432
1483,361226,1003.4055555555556,V,142.10526315789474
1484,361610,1004.4722222222222,N,56.25
1485,361822,1005.0611111111111,V,101.88679245283019
1486,362142,1005.95,N,67.5
1487,362339,1006.4972222222223,V,109.6446700507614
1488,362594,1007.2055555555555,N,84.70588235294117
1489,362761,1007.6694444444445,V,129.34131736526945
1490,363043,1008.4527777777778,N,76.59574468085107
1491,363232,1008.9777777777778,V,114.28571428571428
1492,363530,1009.8055555555555,N,72.48322147651007
1493,363738,1010.3833333333333,V,103.84615384615385
1494,364070,1011.3055555555555,N,65.06024096385542
1495,364258,1011.8277777777778,V,114.89361702127658
1496,364527,1012.575,N,80.29739776951672
1497,364704,1013.0666666666667,V,122.03389830508475
1498,365003,1013.8972222222222,N,72.24080267558529
1499,365204,1014.4555555555555,V,107.46268656716417
1500,365501,1015.2805555555556,N,72.72727272727273
1501,365686,1015.7944444444445,V,116.75675675675677
1502,365987,1016.6305555555556,N,71.76079734219269
1503,366195,1017.2083333333334,V,103.84615384615385
1504,366477,1017.9916666666667,N,76.59574468085107
1505,366666,1018.5166666666667,V,114.28571428571428
1506,366962,1019.3388888888888,N,72.97297297297298
1507,367142,1019.8388888888888,V,120.0
1508,367404,1020.5666666666667,N,82.44274809160305
1509,367578,1021.05,V,124.13793103448276
1510,367906,1021.9611111111111,N,65.85365853658537
1511,368134,1022.5944444444444,V,94.73684210526316
1512,368450,1023.4722222222222,N,68.35443037974683
1513,368639,1023.9972222222223,V,114.28571428571428
1514,368919,1024.775,N,77.14285714285714
1515,369103,1025.286111111111,V,117.3913043478261
1516,369367,1026.0194444444444,N,81.81818181818183
1517,369557,1026.5472222222222,V,113.68421052631578
1518,369876,1027.4333333333334,N,67.7115987460815
1519,370081,1028.0027777777777,V,105.3658536585366
1520,370401,1028.8916666666667,N,67.5
1521,370586,1029.4055555555556,V,116.75675675675677
1522,370896,1030.2666666666667,N,69.6774193548387
1523,371102,1030.838888888889,V,104.85436893203884
1524,371400,1031.6666666666667,N,72.48322147651007
1525,371587,1032.1861111111111,V,115.50802139037432
1526,371883,1033.0083333333334,N,72.97297297297298
1527,372074,1033.5388888888888,V,113.08900523560209
1528,372404,1034.4555555555555,N,65.45454545454545
1529,372612,1035.0333333333333,V,103.84615384615385
1530,372928,1035.911111111111,N,68.35443037974683
1531,373132,1036.4777777777779,V,105.88235294117648
1532,373273,1036.8694444444445,V,153.19148936170214
1533,373706,1038.0722222222223,N,49.88452655889146
1534,373898,1038.6055555555556,V,112.5
1535,374353,1039.8694444444445,N,47.472527472527474
1536,374584,1040.5111111111112,V,93.5064935064935
1537,374916,1041.4333333333334,N,65.06024096385542
1538,375168,1042.1333333333334,N,85.71428571428572
1539,375412,1042.8111111111111,N,88.52459016393442
1540,375662,1043.5055555555555,N,86.4
1541,375883,1044.1194444444445,A,97.73755656108597
1542,376160,1044.888888888889,N,77.9783393501805
1543,376430,1045.638888888889,N,80.0
1544,376680,1046.3333333333333,N,86.4
1545,376952,1047.088888888889,N,79.41176470588235
1546,377244,1047.9,N,73.97260273972603
1547,377494,1048.5944444444444,N,86.4
1548,377742,1049.2833333333333,N,87.09677419354838
1549,377980,1049.9444444444443,N,90.75630252100841
1550,378234,1050.65,N,85.03937007874015
1551,378493,1051.3694444444445,N,83.3976833976834
1552,378788,1052.1888888888889,N,73.22033898305085
1553,379038,1052.8833333333334,N,86.4
1554,379322,1053.6722222222222,N,76.05633802816902
1555,379702,1054.7277777777779,N,56.84210526315789
1556,379898,1055.2722222222221,V,110.20408163265307
1557,380295,1056.375,N,54.4080604534005
1558,380487,1056.9083333333333,V,112.5
1559,380915,1058.0972222222222,N,50.467289719626166
1560,381119,1058.6638888888888,V,105.88235294117648
1561,381525,1059.7916666666667,N,53.20197044334975
1562,381717,1060.325,V,112.5
1563,382088,1061.3555555555556,N,58.22102425876012
1564,382304,1061.9555555555555,V,100.0
1565,382620,1062.8333333333333,N,68.35443037974683
1566,382803,1063.3416666666667,V,118.03278688524591
1567,383168,1064.3555555555556,N,59.178082191780824
1568,383451,1065.1416666666667,V,76.32508833922262
1569,383761,1066.0027777777777,N,69.6774193548387
1570,383952,1066.5333333333333,V,113.08900523560209
1571,384244,1067.3444444444444,N,73.97260273972603
1572,384439,1067.8861111111112,V,110.76923076923077
1573,384748,1068.7444444444445,N,69.90291262135922
1574,384946,1069.2944444444445,V,109.09090909090908
1575,385313,1070.3138888888889,N,58.855585831062676
1576,385515,1070.875,V,106.93069306930693
1577,385684,1071.3444444444444,V,127.81065088757397
1578,385887,1071.9083333333333,F,106.4039408866995
1579,386082,1072.45,N,110.76923076923077
1580,386288,1073.0222222222221,V,104.85436893203884
1581,386608,1073.911111111111,N,67.5
1582,386805,1074.4583333333333,V,109.6446700507614
1583,387113,1075.3138888888889,N,70.12987012987013
1584,387307,1075.8527777777779,V,111.34020618556701
1585,387636,1076.7666666666667,N,65.65349544072949
1586,387844,1077.3444444444444,V,103.84615384615385
1587,388175,1078.263888888889,N,65.25679758308158
1588,388365,1078.7916666666667,V,113.68421052631578
1589,388660,1079.611111111111,N,73.22033898305085
1590,388834,1080.0944444444444,V,124.13793103448276
1591,389161,1081.0027777777777,N,66.05504587155963
1592,389384,1081.6222222222223,V,96.8609865470852
1593,389741,1082.6138888888888,N,60.50420168067227
1594,389941,1083.1694444444445,V,108.0
1595,390259,1084.0527777777777,N,67.9245283018868
1596,390455,1084.5972222222222,V,110.20408163265307
1597,390762,1085.45,N,70.35830618892508
1598,390947,1085.963888888889,V,116.75675675675677
1599,391285,1086.9027777777778,N,63.905325443786985
1600,391483,1087.4527777777778,V,109.09090909090908
1601,391829,1088.4138888888888,N,62.42774566473988
1602,392027,1088.963888888889,V,109.09090909090908
1603,392398,1089.9944444444445,N,58.22102425876012
1604,392599,1090.5527777777777,V,107.46268656716417
1605,392924,1091.4555555555555,N,66.46153846153847
1606,393102,1091.95,V,121.34831460674157
1607,393433,1092.8694444444445,N,65.25679758308158
1608,393656,1093.4888888888888,V,96.8609865470852
1609,393996,1094.4333333333334,N,63.529411764705884
1610,394234,1095.0944444444444,V,90.75630252100841
1611,394571,1096.0305555555556,N,64.09495548961424
1612,394763,1096.5638888888889,V,112.5
1613,394913,1096.9805555555556,V,144.0
1614,395352,1098.2,N,49.20273348519362
1615,395557,1098.7694444444444,V,105.3658536585366
1616,395930,1099.8055555555557,N,57.90884718498659
1617,396126,1100.35,V,110.20408163265307
1618,396325,1100.9027777777778,V,108.54271356783919
1619,396468,1101.3,V,151.04895104895107
1620,396585,1101.625,V,184.6153846153846
1621,396904,1102.5111111111112,N,67.7115987460815
1622,397091,1103.0305555555556,V,115.50802139037432
1623,397521,1104.225,N,50.23255813953489
1624,397718,1104.7722222222221,V,109.6446700507614
1625,398082,1105.7833333333333,N,59.34065934065934
1626,398314,1106.4277777777777,V,93.10344827586206
1627,398647,1107.3527777777779,V,64.86486486486486
1628,399037,1108.4361111111111,N,55.38461538461539
1629,399221,1108.9472222222223,V,117.3913043478261
1630,399576,1109.9333333333334,N,60.84507042253521
1631,399754,1110.4277777777777,V,121.34831460674157
1632,400143,1111.5083333333334,N,55.52699228791774
1633,400371,1112.1416666666667,V,94.73684210526316
1634,400771,1113.2527777777777,N,54.0
1635,400987,1113.8527777777779,V,100.0
1636,401310,1114.75,N,66.87306501547987
1637,401553,1115.425,V,88.88888888888889
1638,401839,1116.2194444444444,N,75.52447552447553
1639,402030,1116.75,V,113.08900523560209
1640,402348,1117.6333333333334,N,67.9245283018868
1641,402556,1118.2111111111112,V,103.84615384615385
1642,402724,1118.6777777777777,V,128.57142857142856
1643,403149,1119.8583333333333,N,50.8235294117647
1644,403357,1120.4361111111111,V,103.84615384615385
1645,403659,1121.275,N,71.52317880794702
1646,403844,1121.7888888888888,V,116.75675675675677
1647,404125,1122.5694444444443,N,76.86832740213524
1648,404331,1123.1416666666667,V,104.85436893203884
1649,404685,1124.125,N,61.016949152542374
1650,404899,1124.7194444444444,V,100.93457943925233
1651,405215,1125.5972222222222,N,68.35443037974683
1652,405460,1126.2777777777778,N,88.16326530612244
1653,405648,1126.8,V,114.89361702127658
1654,405929,1127.5805555555555,N,76.86832740213524
1655,406130,1128.138888888889,V,107.46268656716417
1656,406428,1128.9666666666667,N,72.48322147651007
1657,406620,1129.5,V,112.5
1658,406896,1130.2666666666667,N,78.26086956521739
1659,407075,1130.763888888889,V,120.6703910614525
1660,407450,1131.8055555555557,N,57.599999999999994
1661,407653,1132.3694444444445,V,106.4039408866995
1662,407973,1133.2583333333334,N,67.5
1663,408148,1133.7444444444445,V,123.42857142857143
1664,408325,1134.236111111111,V,122.03389830508475
1665,408537,1134.825,V,101.88679245283019
1666,408951,1135.975,N,52.173913043478265
1667,409157,1136.5472222222222,V,104.85436893203884
1668,409507,1137.5194444444444,N,61.714285714285715
1669,409703,1138.0638888888889,V,110.20408163265307
1670,409996,1138.8777777777777,N,73.72013651877133
1671,410177,1139.3805555555555,V,119.33701657458563
1672,410500,1140.2777777777778,N,66.87306501547987
1673,410689,1140.8027777777777,V,114.28571428571428
1674,411030,1141.75,N,63.34310850439883
1675,411227,1142.2972222222222,V,109.6446700507614
1676,411548,1143.1888888888889,N,67.28971962616822
1677,411739,1143.7194444444444,V,113.08900523560209
1678,412042,1144.5611111111111,N,71.2871287128713
1679,412237,1145.1027777777779,V,110.76923076923077
1680,412539,1145.9416666666666,N,71.52317880794702
1681,412726,1146.4611111111112,V,115.50802139037432
1682,413027,1147.2972222222222,N,71.76079734219269
1683,413236,1147.8777777777777,V,103.34928229665071
1684,413609,1148.9138888888888,N,57.90884718498659
1685,413807,1149.463888888889,V,109.09090909090908
1686,413979,1149.9416666666666,V,125.5813953488372
1687,414362,1151.0055555555555,N,56.39686684073107
1688,414539,1151.4972222222223,V,122.03389830508475
1689,414843,1152.3416666666667,N,71.05263157894737
1690,415105,1153.0694444444443,N,82.44274809160305
1691,415384,1153.8444444444444,N,77.41935483870968
1692,415655,1154.5972222222222,N,79.70479704797049
1693,415894,1155.2611111111112,N,90.3765690376569
1694,416153,1155.9805555555556,N,83.3976833976834
1695,416412,1156.7,N,83.3976833976834
1696,416680,1157.4444444444443,N,80.59701492537313
1697,416868,1157.9666666666667,V,114.89361702127658
1698,417132,1158.7,N,81.81818181818183
1699,417346,1159.2944444444445,V,100.93457943925233
1700,417497,1159.713888888889,V,143.04635761589404
1701,417973,1161.036111111111,N,45.378151260504204
1702,418178,1161.6055555555556,V,105.3658536585366
1703,418568,1162.6888888888889,N,55.38461538461539
1704,418782,1163.2833333333333,V,100.93457943925233
1705,419057,1164.0472222222222,N,78.54545454545455
1706,419280,1164.6666666666667,V,96.8609865470852
1707,419608,1165.5777777777778,N,65.85365853658537
1708,419895,1166.375,N,75.26132404181185
1709,420113,1166.9805555555556,V,99.08256880733946
1710,420416,1167.8222222222223,N,71.2871287128713
1711,420614,1168.3722222222223,V,109.09090909090908
1712,420898,1169.161111111111,N,76.05633802816902
1713,421085,1169.6805555555557,V,115.50802139037432
1714,421391,1170.5305555555556,N,70.58823529411765
1715,421602,1171.1166666666666,V,102.3696682464455
1716,421932,1172.0333333333333,N,65.45454545454545
1717,422128,1172.5777777777778,V,110.20408163265307
1718,422462,1173.5055555555555,N,64.67065868263472
1719,422677,1174.1027777777779,V,100.46511627906978
1720,422877,1174.6583333333333,V,108.0
1721,423246,1175.6833333333334,N,58.53658536585366
1722,423427,1176.1861111111111,V,119.33701657458563
1723,423744,1177.0666666666666,N,68.13880126182966
1724,423946,1177.6277777777777,V,106.93069306930693
1725,424280,1178.5555555555557,N,64.67065868263472
1726,424496,1179.1555555555556,V,100.0
1727,424825,1180.0694444444443,N,65.65349544072949
1728,425022,1180.6166666666666,V,109.6446700507614
1729,425300,1181.388888888889,N,77.6978417266187
1730,425487,1181.9083333333333,V,115.50802139037432
1731,425829,1182.8583333333333,N,63.15789473684211
1732,426037,1183.4361111111111,V,103.84615384615385
1733,426214,1183.9277777777777,V,122.03389830508475
1734,426624,1185.0666666666666,N,52.6829268292683
1735,426822,1185.6166666666666,V,109.09090909090908
1736,427124,1186.4555555555555,N,71.52317880794702
1737,427328,1187.0222222222221,V,105.88235294117648
1738,427632,1187.8666666666666,N,71.05263157894737
1739,427809,1188.3583333333333,V,122.03389830508475
1740,428095,1189.1527777777778,N,75.52447552447553
1741,428291,1189.6972222222223,V,110.20408163265307
1742,428620,1190.611111111111,N,65.65349544072949
1743,428850,1191.25,V,93.91304347826087
1744,429169,1192.1361111111112,N,67.7115987460815
1745,429359,1192.6638888888888,V,113.68421052631578
1746,429610,1193.361111111111,N,86.05577689243029
1747,429791,1193.8638888888888,V,119.33701657458563
1748,430116,1194.7666666666667,N,66.46153846153847
1749,430325,1195.3472222222222,V,103.34928229665071
1750,430684,1196.3444444444444,N,60.16713091922006
1751,430881,1196.8916666666667,V,109.6446700507614
1752,431196,1197.7666666666667,N,68.57142857142857
1753,431386,1198.2944444444445,V,113.68421052631578
1754,431555,1198.763888888889,V,127.81065088757397
1755,431943,1199.8416666666667,N,55.670103092783506
1756,432138,1200.3833333333334,V,110.76923076923077
1757,432419,1201.1638888888888,N,76.86832740213524
1758,432619,1201.7194444444444,V,108.0
1759,432913,1202.536111111111,N,73.46938775510205
1760,433113,1203.0916666666667,V,108.0
1761,433450,1204.0277777777778,N,64.09495548961424
1762,433656,1204.6,V,104.85436893203884
1763,433950,1205.4166666666667,N,73.46938775510205
1764,434142,1205.95,V,112.5
1765,434426,1206.7388888888888,N,76.05633802816902
1766,434634,1207.3166666666666,V,103.84615384615385
1767,434991,1208.3083333333334,N,60.50420168067227
1768,435219,1208.9416666666666,V,94.73684210526316
1769,435524,1209.7888888888888,N,70.81967213114754
1770,435713,1210.3138888888889,V,114.28571428571428
1771,436004,1211.1222222222223,N,74.22680412371133
1772,436189,1211.6361111111112,V,116.75675675675677
1773,436480,1212.4444444444443,N,74.22680412371133
1774,436696,1213.0444444444445,V,100.0
1775,436996,1213.8777777777777,N,72.0
1776,437194,1214.4277777777777,V,109.09090909090908
1777,437497,1215.2694444444444,N,71.2871287128713
1778,437710,1215.861111111111,V,101.40845070422534
1779,438002,1216.6722222222222,N,73.97260273972603
1780,438200,1217.2222222222222,V,109.09090909090908
1781,438462,1217.95,N,82.44274809160305
1782,438649,1218.4694444444444,V,115.50802139037432
1783,438938,1219.2722222222221,N,74.74048442906575
1784,439135,1219.8194444444443,V,109.6446700507614
1785,439456,1220.7111111111112,N,67.28971962616822
1786,439679,1221.3305555555555,V,96.8609865470852
1787,439985,1222.1805555555557,N,70.58823529411765
1788,440179,1222.7194444444444,V,111.34020618556701
1789,440450,1223.4722222222222,N,79.70479704797049
1790,440643,1224.0083333333334,V,111.91709844559585
1791,440942,1224.838888888889,N,72.24080267558529
1792,441146,1225.4055555555556,V,105.88235294117648
1793,441477,1226.325,N,65.25679758308158
1794,441678,1226.8833333333334,V,107.46268656716417
1795,442006,1227.7944444444445,N,65.85365853658537
1796,442199,1228.3305555555555,V,111.91709844559585
1797,442471,1229.0861111111112,N,79.41176470588235
1798,442675,1229.6527777777778,V,105.88235294117648
1799,442991,1230.5305555555556,N,68.35443037974683
1800,443183,1231.0638888888889,V,112.5
1801,443465,1231.8472222222222,N,76.59574468085107
1802,443684,1232.4555555555555,V,98.63013698630138
1803,444039,1233.4416666666666,N,60.84507042253521
1804,444241,1234.0027777777777,V,106.93069306930693
1805,444525,1234.7916666666667,N,76.05633802816902
1806,444715,1235.3194444444443,V,113.68421052631578
1807,444987,1236.075,N,79.41176470588235
1808,445164,1236.5666666666666,V,122.03389830508475
1809,445473,1237.425,N,69.90291262135922
1810,445692,1238.0333333333333,V,98.63013698630138
1811,446006,1238.9055555555556,N,68.78980891719745
1812,446215,1239.486111111111,V,103.34928229665071
1813,446498,1240.2722222222221,N,76.32508833922262
1814,446688,1240.8,V,113.68421052631578
1815,446985,1241.625,N,72.72727272727273
1816,447177,1242.1583333333333,V,112.5
1817,447475,1242.986111111111,N,72.48322147651007
1818,447669,1243.525,V,111.34020618556701
1819,447968,1244.3555555555556,N,72.24080267558529
1820,448165,1244.9027777777778,V,109.6446700507614
1821,448464,1245.7333333333333,N,72.24080267558529
1822,448666,1246.2944444444445,V,106.93069306930693
1823,448953,1247.0916666666667,N,75.26132404181185
1824,449142,1247.6166666666666,V,114.28571428571428
1825,449400,1248.3333333333333,N,83.72093023255813
1826,449589,1248.8583333333333,V,114.28571428571428
1827,449918,1249.7722222222221,N,65.65349544072949
1828,450140,1250.388888888889,V,97.29729729729729
1829,450456,1251.2666666666667,N,68.35443037974683
1830,450639,1251.775,V,118.03278688524591
