time_s,MLII,V1
1136.875,0.335,-0.12
1136.8777777777777,0.33,-0.11
1136.8805555555555,0.315,-0.115
1136.8833333333334,0.31,-0.105
1136.8861111111112,0.295,-0.09
1136.888888888889,0.275,-0.075
1136.8916666666667,0.255,-0.07
1136.8944444444444,0.22,-0.085
1136.8972222222221,0.2,-0.075
1136.9,0.175,-0.08
1136.9027777777778,0.165,-0.06
1136.9055555555556,0.145,-0.03
1136.9083333333333,0.16,-0.015
1136.911111111111,0.15,0.0
1136.9138888888888,0.145,-0.015
1136.9166666666667,0.13,-0.02
1136.9194444444445,0.105,-0.02
1136.9222222222222,0.095,-0.015
1136.925,0.085,0.0
1136.9277777777777,0.06,0.02
1136.9305555555557,0.06,0.02
1136.9333333333334,0.055,0.03
1136.9361111111111,0.06,0.02
1136.9388888888889,0.055,0.03
1136.9416666666666,0.065,0.03
1136.9444444444443,0.04,0.045
1136.9472222222223,0.04,0.03
1136.95,0.02,0.04
1136.9527777777778,0.025,0.05
1136.9555555555555,0.02,0.07
1136.9583333333333,0.025,0.08
1136.9611111111112,0.0,0.085
1136.963888888889,-0.005,0.08
1136.9666666666667,-0.02,0.07
1136.9694444444444,-0.045,0.07
1136.9722222222222,-0.06,0.09
1136.975,-0.05,0.105
1136.9777777777779,-0.04,0.095
1136.9805555555556,-0.025,0.09
1136.9833333333333,-0.03,0.075
1136.986111111111,-0.035,0.07
1136.9888888888888,-0.05,0.08
1136.9916666666666,-0.05,0.095
1136.9944444444445,-0.055,0.095
1136.9972222222223,-0.03,0.09
1137.0,0.0,0.085
1137.0027777777777,0.01,0.09
1137.0055555555555,0.0,0.105
1137.0083333333334,-0.01,0.1
1137.0111111111112,-0.02,0.11
1137.013888888889,-0.02,0.09
1137.0166666666667,-0.035,0.085
1137.0194444444444,-0.05,0.11
1137.0222222222221,-0.045,0.11
1137.025,-0.025,0.12
1137.0277777777778,-0.025,0.12
1137.0305555555556,-0.01,0.115
1137.0333333333333,-0.05,0.1
1137.036111111111,-0.06,0.085
1137.0388888888888,-0.05,0.1
1137.0416666666667,-0.06,0.105
1137.0444444444445,-0.075,0.105
1137.0472222222222,-0.09,0.105
1137.05,-0.08,0.095
1137.0527777777777,-0.095,0.095
1137.0555555555557,-0.085,0.105
1137.0583333333334,-0.08,0.105
1137.0611111111111,-0.09,0.1
1137.0638888888889,-0.09,0.1
1137.0666666666666,-0.105,0.095
1137.0694444444443,-0.1,0.105
1137.0722222222223,-0.085,0.11
1137.075,-0.075,0.13
1137.0777777777778,-0.085,0.115
1137.0805555555555,-0.08,0.11
1137.0833333333333,-0.06,0.1
1137.0861111111112,-0.035,0.105
1137.088888888889,-0.02,0.11
1137.0916666666667,-0.02,0.115
1137.0944444444444,-0.04,0.115
1137.0972222222222,-0.085,0.11
1137.1,-0.155,0.12
1137.1027777777779,-0.2,0.115
1137.1055555555556,-0.2,0.12
1137.1083333333333,-0.175,0.105
1137.111111111111,-0.14,0.115
1137.1138888888888,-0.12,0.105
1137.1166666666666,-0.12,0.095
1137.1194444444445,-0.115,0.105
1137.1222222222223,-0.115,0.115
1137.125,-0.115,0.115
1137.1277777777777,-0.105,0.12
1137.1305555555555,-0.115,0.12
1137.1333333333334,-0.11,0.105
1137.1361111111112,-0.125,0.105
1137.138888888889,-0.12,0.11
1137.1416666666667,-0.115,0.11
1137.1444444444444,-0.11,0.115
1137.1472222222221,-0.115,0.115
1137.15,-0.14,0.105
1137.1527777777778,-0.14,0.12
1137.1555555555556,-0.13,0.105
1137.1583333333333,-0.12,0.105
1137.161111111111,-0.125,0.115
1137.1638888888888,-0.12,0.105
1137.1666666666667,-0.13,0.105
1137.1694444444445,-0.13,0.115
1137.1722222222222,-0.13,0.115
1137.175,-0.125,0.13
1137.1777777777777,-0.14,0.125
1137.1805555555557,-0.14,0.12
1137.1833333333334,-0.175,0.115
1137.1861111111111,-0.185,0.125
1137.1888888888889,-0.155,0.13
1137.1916666666666,-0.125,0.115
1137.1944444444443,-0.125,0.11
1137.1972222222223,-0.13,0.11
1137.2,-0.135,0.105
1137.2027777777778,-0.13,0.11
1137.2055555555555,-0.1,0.12
1137.2083333333333,-0.095,0.12
1137.2111111111112,-0.12,0.12
1137.213888888889,-0.17,0.105
1137.2166666666667,-0.2,0.1
1137.2194444444444,-0.2,0.115
1137.2222222222222,-0.17,0.13
1137.225,-0.15,0.125
1137.2277777777779,-0.145,0.115
1137.2305555555556,-0.16,0.115
1137.2333333333333,-0.185,0.115
1137.236111111111,-0.175,0.115
1137.2388888888888,-0.145,0.135
1137.2416666666666,-0.1,0.125
1137.2444444444445,-0.075,0.115
1137.2472222222223,-0.08,0.105
1137.25,-0.105,0.1
1137.2527777777777,-0.11,0.115
1137.2555555555555,-0.125,0.13
1137.2583333333334,-0.12,0.13
1137.2611111111112,-0.12,0.115
1137.263888888889,-0.12,0.12
1137.2666666666667,-0.125,0.115
1137.2694444444444,-0.12,0.11
1137.2722222222221,-0.12,0.115
1137.275,-0.1,0.14
1137.2777777777778,-0.095,0.15
1137.2805555555556,-0.09,0.135
1137.2833333333333,-0.1,0.12
1137.286111111111,-0.115,0.125
1137.2888888888888,-0.11,0.145
1137.2916666666667,-0.11,0.145
1137.2944444444445,-0.11,0.125
1137.2972222222222,-0.1,0.11
1137.3,-0.1,0.11
1137.3027777777777,-0.09,0.115
1137.3055555555557,-0.075,0.13
1137.3083333333334,-0.055,0.135
1137.3111111111111,-0.06,0.12
1137.3138888888889,-0.075,0.12
1137.3166666666666,-0.08,0.105
1137.3194444444443,-0.075,0.115
1137.3222222222223,-0.065,0.13
1137.325,-0.07,0.14
1137.3277777777778,-0.055,0.135
1137.3305555555555,-0.065,0.13
1137.3333333333333,-0.065,0.125
1137.3361111111112,-0.065,0.135
1137.338888888889,-0.05,0.13
1137.3416666666667,-0.04,0.115
1137.3444444444444,-0.07,0.115
1137.3472222222222,-0.08,0.11
1137.35,-0.1,0.105
1137.3527777777779,-0.125,0.105
1137.3555555555556,-0.15,0.12
1137.3583333333333,-0.15,0.125
1137.361111111111,-0.145,0.115
1137.3638888888888,-0.145,0.105
1137.3666666666666,-0.135,0.1
1137.3694444444445,-0.11,0.105
1137.3722222222223,-0.085,0.105
1137.375,-0.06,0.09
1137.3777777777777,-0.07,0.095
1137.3805555555555,-0.09,0.075
1137.3833333333334,-0.12,0.08
1137.3861111111112,-0.14,0.09
1137.388888888889,-0.15,0.105
1137.3916666666667,-0.11,0.115
1137.3944444444444,-0.08,0.1
1137.3972222222221,-0.07,0.075
1137.4,-0.1,0.08
1137.4027777777778,-0.1,0.09
1137.4055555555556,-0.105,0.115
1137.4083333333333,-0.09,0.125
1137.411111111111,-0.1,0.115
1137.4138888888888,-0.11,0.11
1137.4166666666667,-0.12,0.125
1137.4194444444445,-0.125,0.13
1137.4222222222222,-0.15,0.145
1137.425,-0.165,0.14
1137.4277777777777,-0.19,0.13
1137.4305555555557,-0.18,0.13
1137.4333333333334,-0.155,0.125
1137.4361111111111,-0.125,0.145
1137.4388888888889,-0.105,0.135
1137.4416666666666,-0.09,0.125
1137.4444444444443,-0.095,0.11
1137.4472222222223,-0.1,0.11
1137.45,-0.11,0.105
1137.4527777777778,-0.08,0.11
1137.4555555555555,-0.055,0.115
1137.4583333333333,-0.045,0.12
1137.4611111111112,-0.105,0.115
1137.463888888889,-0.17,0.105
1137.4666666666667,-0.21,0.11
1137.4694444444444,-0.195,0.15
1137.4722222222222,-0.15,0.14
1137.475,-0.09,0.145
1137.4777777777779,-0.095,0.125
1137.4805555555556,-0.13,0.12
1137.4833333333333,-0.18,0.115
1137.486111111111,-0.205,0.12
1137.4888888888888,-0.17,0.125
1137.4916666666666,-0.1,0.135
1137.4944444444445,-0.005,0.13
1137.4972222222223,0.075,0.11
1137.5,0.18,0.09
1137.5027777777777,0.3,0.075
1137.5055555555555,0.425,0.08
1137.5083333333334,0.565,0.045
1137.5111111111112,0.675,0.025
1137.513888888889,0.79,0.005
1137.5166666666667,0.885,-0.015
1137.5194444444444,0.995,-0.065
1137.5222222222221,1.115,-0.125
1137.525,1.145,-0.195
1137.5277777777778,1.07,-0.24
1137.5305555555556,0.915,-0.28
1137.5333333333333,0.66,-0.29
1137.536111111111,0.315,-0.275
1137.5388888888888,-0.025,-0.185
1137.5416666666667,-0.24,-0.115
1137.5444444444445,-0.365,-0.08
1137.5472222222222,-0.43,-0.075
1137.55,-0.46,-0.055
1137.5527777777777,-0.43,-0.005
1137.5555555555557,-0.39,0.025
1137.5583333333334,-0.34,0.035
1137.5611111111111,-0.33,0.035
1137.5638888888889,-0.325,0.03
1137.5666666666666,-0.32,0.035
1137.5694444444443,-0.305,0.045
1137.5722222222223,-0.285,0.065
1137.575,-0.285,0.09
1137.5777777777778,-0.305,0.095
1137.5805555555555,-0.32,0.095
1137.5833333333333,-0.335,0.105
1137.5861111111112,-0.335,0.105
1137.588888888889,-0.32,0.125
1137.5916666666667,-0.29,0.14
1137.5944444444444,-0.285,0.14
1137.5972222222222,-0.27,0.135
1137.6,-0.255,0.13
1137.6027777777779,-0.25,0.14
1137.6055555555556,-0.23,0.13
1137.6083333333333,-0.2,0.15
1137.611111111111,-0.215,0.135
1137.6138888888888,-0.235,0.135
1137.6166666666666,-0.26,0.14
1137.6194444444445,-0.27,0.145
1137.6222222222223,-0.265,0.165
1137.625,-0.24,0.145
1137.6277777777777,-0.23,0.15
1137.6305555555555,-0.235,0.13
1137.6333333333334,-0.25,0.14
1137.6361111111112,-0.23,0.16
1137.638888888889,-0.22,0.17
1137.6416666666667,-0.195,0.16
1137.6444444444444,-0.195,0.145
1137.6472222222221,-0.195,0.135
1137.65,-0.23,0.11
1137.6527777777778,-0.23,0.14
1137.6555555555556,-0.21,0.15
1137.6583333333333,-0.17,0.15
1137.661111111111,-0.15,0.145
1137.6638888888888,-0.16,0.145
1137.6666666666667,-0.15,0.13
1137.6694444444445,-0.145,0.14
1137.6722222222222,-0.115,0.135
1137.675,-0.105,0.125
1137.6777777777777,-0.1,0.14
1137.6805555555557,-0.1,0.125
1137.6833333333334,-0.12,0.13
1137.6861111111111,-0.155,0.135
1137.6888888888889,-0.2,0.14
1137.6916666666666,-0.23,0.14
1137.6944444444443,-0.255,0.15
1137.6972222222223,-0.25,0.15
1137.7,-0.245,0.15
1137.7027777777778,-0.22,0.17
1137.7055555555555,-0.205,0.175
1137.7083333333333,-0.185,0.14
1137.7111111111112,-0.19,0.135
1137.713888888889,-0.205,0.14
1137.7166666666667,-0.195,0.155
1137.7194444444444,-0.18,0.155
1137.7222222222222,-0.155,0.155
1137.725,-0.145,0.145
1137.7277777777779,-0.12,0.14
1137.7305555555556,-0.14,0.145
1137.7333333333333,-0.16,0.145
1137.736111111111,-0.16,0.155
1137.7388888888888,-0.16,0.165
1137.7416666666666,-0.135,0.17
1137.7444444444445,-0.145,0.19
1137.7472222222223,-0.14,0.165
1137.75,-0.15,0.15
1137.7527777777777,-0.175,0.165
1137.7555555555555,-0.155,0.175
1137.7583333333334,-0.125,0.185
1137.7611111111112,-0.12,0.185
1137.763888888889,-0.1,0.175
1137.7666666666667,-0.095,0.16
1137.7694444444444,-0.085,0.17
1137.7722222222221,-0.075,0.17
1137.775,-0.06,0.18
1137.7777777777778,-0.085,0.17
1137.7805555555556,-0.095,0.155
1137.7833333333333,-0.115,0.15
1137.786111111111,-0.14,0.165
1137.7888888888888,-0.115,0.185
1137.7916666666667,-0.105,0.185
1137.7944444444445,-0.105,0.175
1137.7972222222222,-0.12,0.16
1137.8,-0.13,0.15
1137.8027777777777,-0.13,0.165
1137.8055555555557,-0.115,0.18
1137.8083333333334,-0.08,0.18
1137.8111111111111,-0.045,0.175
1137.8138888888889,-0.03,0.155
1137.8166666666666,-0.03,0.155
1137.8194444444443,-0.03,0.15
1137.8222222222223,-0.03,0.17
1137.825,-0.035,0.18
1137.8277777777778,-0.055,0.18
1137.8305555555555,-0.075,0.16
1137.8333333333333,-0.085,0.14
1137.8361111111112,-0.07,0.15
1137.838888888889,-0.04,0.165
1137.8416666666667,-0.015,0.17
1137.8444444444444,-0.02,0.155
1137.8472222222222,-0.025,0.15
1137.85,-0.04,0.145
1137.8527777777779,-0.045,0.16
1137.8555555555556,-0.055,0.165
1137.8583333333333,-0.05,0.17
1137.861111111111,-0.055,0.155
1137.8638888888888,-0.065,0.155
1137.8666666666666,-0.08,0.145
1137.8694444444445,-0.08,0.155
1137.8722222222223,-0.07,0.15
1137.875,-0.05,0.155
1137.8777777777777,-0.07,0.145
1137.8805555555555,-0.08,0.135
1137.8833333333334,-0.085,0.14
1137.8861111111112,-0.08,0.15
1137.888888888889,-0.085,0.15
1137.8916666666667,-0.085,0.14
1137.8944444444444,-0.09,0.135
1137.8972222222221,-0.085,0.125
1137.9,-0.08,0.12
1137.9027777777778,-0.05,0.125
1137.9055555555556,-0.055,0.12
1137.9083333333333,-0.07,0.135
1137.911111111111,-0.085,0.14
1137.9138888888888,-0.11,0.13
1137.9166666666667,-0.11,0.135
1137.9194444444445,-0.125,0.14
1137.9222222222222,-0.12,0.16
1137.925,-0.12,0.16
1137.9277777777777,-0.14,0.16
1137.9305555555557,-0.125,0.165
1137.9333333333334,-0.115,0.15
1137.9361111111111,-0.125,0.15
1137.9388888888889,-0.11,0.175
1137.9416666666666,-0.11,0.17
1137.9444444444443,-0.115,0.165
1137.9472222222223,-0.125,0.145
1137.95,-0.135,0.13
1137.9527777777778,-0.145,0.135
1137.9555555555555,-0.145,0.135
1137.9583333333333,-0.15,0.15
1137.9611111111112,-0.14,0.15
1137.963888888889,-0.14,0.155
1137.9666666666667,-0.135,0.15
1137.9694444444444,-0.12,0.155
1137.9722222222222,-0.115,0.15
1137.975,-0.1,0.15
1137.9777777777779,-0.12,0.15
1137.9805555555556,-0.11,0.14
1137.9833333333333,-0.105,0.135
1137.986111111111,-0.08,0.125
1137.9888888888888,-0.035,0.14
1137.9916666666666,-0.005,0.14
1137.9944444444445,0.005,0.145
1137.9972222222223,0.025,0.13
1138.0,0.04,0.125
1138.0027777777777,0.06,0.105
1138.0055555555555,0.09,0.11
1138.0083333333334,0.13,0.1
1138.0111111111112,0.145,0.095
1138.013888888889,0.15,0.055
1138.0166666666667,0.11,0.045
1138.0194444444444,0.085,0.02
1138.0222222222221,0.115,0.035
1138.025,0.17,0.015
1138.0277777777778,0.16,-0.01
1138.0305555555556,0.075,-0.04
1138.0333333333333,-0.085,-0.055
1138.036111111111,-0.285,-0.04
1138.0388888888888,-0.51,0.0
1138.0416666666667,-0.81,0.005
1138.0444444444445,-1.14,0.03
1138.0472222222222,-1.475,0.075
1138.05,-1.8,0.125
1138.0527777777777,-2.035,0.215
1138.0555555555557,-2.14,0.29
1138.0583333333334,-2.13,0.345
1138.0611111111111,-2.125,0.38
1138.0638888888889,-2.11,0.405
1138.0666666666666,-2.085,0.415
1138.0694444444443,-2.025,0.44
1138.0722222222223,-1.95,0.465
1138.075,-1.865,0.48
1138.0777777777778,-1.79,0.49
1138.0805555555555,-1.72,0.49
1138.0833333333333,-1.66,0.505
1138.0861111111112,-1.56,0.54
1138.088888888889,-1.435,0.595
1138.0916666666667,-1.305,0.64
1138.0944444444444,-1.16,0.655
1138.0972222222222,-1.055,0.675
1138.1,-0.98,0.68
1138.1027777777779,-0.89,0.685
1138.1055555555556,-0.8,0.69
1138.1083333333333,-0.73,0.71
1138.111111111111,-0.68,0.7
1138.1138888888888,-0.625,0.68
1138.1166666666666,-0.575,0.65
1138.1194444444445,-0.53,0.645
1138.1222222222223,-0.475,0.645
1138.125,-0.425,0.63
1138.1277777777777,-0.375,0.61
1138.1305555555555,-0.335,0.58
1138.1333333333334,-0.285,0.535
1138.1361111111112,-0.23,0.51
1138.138888888889,-0.165,0.465
1138.1416666666667,-0.09,0.44
1138.1444444444444,-0.01,0.4
1138.1472222222221,0.055,0.325
1138.15,0.1,0.25
1138.1527777777778,0.145,0.21
1138.1555555555556,0.18,0.165
1138.1583333333333,0.205,0.13
1138.161111111111,0.21,0.105
1138.1638888888888,0.215,0.075
1138.1666666666667,0.22,0.045
1138.1694444444445,0.215,0.03
1138.1722222222222,0.25,0.045
1138.175,0.3,0.04
1138.1777777777777,0.335,0.025
1138.1805555555557,0.35,0.01
1138.1833333333334,0.35,-0.015
1138.1861111111111,0.355,-0.01
1138.1888888888889,0.375,-0.015
1138.1916666666666,0.405,-0.02
1138.1944444444443,0.42,-0.03
1138.1972222222223,0.42,-0.03
1138.2,0.43,-0.035
1138.2027777777778,0.44,-0.05
1138.2055555555555,0.44,-0.05
1138.2083333333333,0.435,-0.035
1138.2111111111112,0.465,-0.045
1138.213888888889,0.495,-0.065
1138.2166666666667,0.525,-0.065
1138.2194444444444,0.555,-0.065
1138.2222222222222,0.565,-0.075
1138.225,0.585,-0.065
1138.2277777777779,0.585,-0.07
1138.2305555555556,0.6,-0.085
1138.2333333333333,0.6,-0.1
1138.236111111111,0.615,-0.095
1138.2388888888888,0.63,-0.09
1138.2416666666666,0.655,-0.1
1138.2444444444445,0.675,-0.1
1138.2472222222223,0.71,-0.12
1138.25,0.725,-0.115
1138.2527777777777,0.725,-0.12
1138.2555555555555,0.725,-0.12
1138.2583333333334,0.73,-0.125
1138.2611111111112,0.71,-0.13
1138.263888888889,0.68,-0.15
1138.2666666666667,0.665,-0.16
1138.2694444444444,0.685,-0.15
1138.2722222222221,0.73,-0.155
1138.275,0.78,-0.14
1138.2777777777778,0.78,-0.14
1138.2805555555556,0.77,-0.145
1138.2833333333333,0.72,-0.155
1138.286111111111,0.71,-0.155
1138.2888888888888,0.73,-0.155
1138.2916666666667,0.775,-0.155
1138.2944444444445,0.79,-0.155
1138.2972222222222,0.78,-0.18
1138.3,0.75,-0.19
1138.3027777777777,0.74,-0.2
1138.3055555555557,0.74,-0.19
1138.3083333333334,0.745,-0.19
1138.3111111111111,0.725,-0.175
1138.3138888888889,0.7,-0.18
1138.3166666666666,0.665,-0.19
1138.3194444444443,0.655,-0.185
1138.3222222222223,0.655,-0.17
1138.325,0.66,-0.15
1138.3277777777778,0.645,-0.16
1138.3305555555555,0.61,-0.165
1138.3333333333333,0.585,-0.15
1138.3361111111112,0.56,-0.15
1138.338888888889,0.54,-0.145
1138.3416666666667,0.53,-0.135
1138.3444444444444,0.48,-0.14
1138.3472222222222,0.445,-0.125
1138.35,0.425,-0.115
1138.3527777777779,0.415,-0.095
1138.3555555555556,0.41,-0.09
1138.3583333333333,0.415,-0.085
1138.361111111111,0.38,-0.095
1138.3638888888888,0.325,-0.08
1138.3666666666666,0.23,-0.065
1138.3694444444445,0.115,-0.03
1138.3722222222223,0.1,0.015
1138.375,0.155,0.025
1138.3777777777777,0.215,0.0
1138.3805555555555,0.21,-0.025
1138.3833333333334,0.16,-0.025
1138.3861111111112,0.125,0.015
1138.388888888889,0.14,0.045
1138.3916666666667,0.155,0.055
1138.3944444444444,0.13,0.065
1138.3972222222221,0.095,0.065
1138.4,0.065,0.065
1138.4027777777778,0.055,0.08
1138.4055555555556,0.05,0.08
1138.4083333333333,0.05,0.105
1138.411111111111,0.05,0.115
1138.4138888888888,0.045,0.115
1138.4166666666667,0.035,0.12
1138.4194444444445,0.025,0.12
1138.4222222222222,0.02,0.135
1138.425,0.03,0.14
1138.4277777777777,0.02,0.15
1138.4305555555557,0.0,0.14
1138.4333333333334,-0.015,0.145
1138.4361111111111,-0.01,0.16
1138.4388888888889,-0.015,0.155
1138.4416666666666,-0.015,0.15
1138.4444444444443,-0.035,0.145
1138.4472222222223,-0.03,0.135
1138.45,-0.025,0.145
1138.4527777777778,-0.005,0.15
1138.4555555555555,0.01,0.14
1138.4583333333333,0.005,0.135
1138.4611111111112,-0.04,0.145
1138.463888888889,-0.05,0.14
1138.4666666666667,-0.035,0.135
1138.4694444444444,-0.025,0.13
1138.4722222222222,-0.02,0.145
1138.475,-0.025,0.14
1138.4777777777779,-0.065,0.135
1138.4805555555556,-0.1,0.135
1138.4833333333333,-0.12,0.135
1138.486111111111,-0.12,0.14
1138.4888888888888,-0.11,0.16
1138.4916666666666,-0.08,0.155
1138.4944444444445,-0.065,0.155
1138.4972222222223,-0.07,0.15
1138.5,-0.085,0.155
1138.5027777777777,-0.11,0.155
1138.5055555555555,-0.1,0.145
1138.5083333333334,-0.075,0.145
1138.5111111111112,-0.07,0.155
1138.513888888889,-0.07,0.155
1138.5166666666667,-0.06,0.15
1138.5194444444444,-0.075,0.145
1138.5222222222221,-0.085,0.155
1138.525,-0.095,0.17
1138.5277777777778,-0.075,0.16
1138.5305555555556,-0.085,0.15
1138.5333333333333,-0.09,0.135
1138.536111111111,-0.095,0.15
1138.5388888888888,-0.1,0.17
1138.5416666666667,-0.09,0.17
1138.5444444444445,-0.095,0.165
1138.5472222222222,-0.1,0.15
1138.55,-0.135,0.145
1138.5527777777777,-0.175,0.165
1138.5555555555557,-0.175,0.175
1138.5583333333334,-0.13,0.185
1138.5611111111111,-0.1,0.17
1138.5638888888889,-0.08,0.155
1138.5666666666666,-0.09,0.15
1138.5694444444443,-0.1,0.16
1138.5722222222223,-0.09,0.17
1138.575,-0.09,0.175
1138.5777777777778,-0.09,0.18
1138.5805555555555,-0.075,0.165
1138.5833333333333,-0.08,0.14
1138.5861111111112,-0.115,0.15
1138.588888888889,-0.115,0.155
1138.5916666666667,-0.105,0.165
1138.5944444444444,-0.095,0.165
1138.5972222222222,-0.105,0.14
1138.6,-0.13,0.14
1138.6027777777779,-0.115,0.165
1138.6055555555556,-0.095,0.175
1138.6083333333333,-0.085,0.17
1138.611111111111,-0.095,0.15
1138.6138888888888,-0.085,0.135
1138.6166666666666,-0.105,0.13
1138.6194444444445,-0.12,0.15
1138.6222222222223,-0.125,0.175
1138.625,-0.12,0.165
1138.6277777777777,-0.12,0.155
1138.6305555555555,-0.13,0.155
1138.6333333333334,-0.15,0.165
1138.6361111111112,-0.145,0.185
1138.638888888889,-0.11,0.18
1138.6416666666667,-0.085,0.17
1138.6444444444444,-0.085,0.165
1138.6472222222221,-0.095,0.16
1138.65,-0.095,0.155
1138.6527777777778,-0.105,0.165
1138.6555555555556,-0.1,0.165
1138.6583333333333,-0.08,0.165
1138.661111111111,-0.085,0.155
1138.6638888888888,-0.105,0.155
1138.6666666666667,-0.11,0.14
1138.6694444444445,-0.125,0.155
1138.6722222222222,-0.115,0.165
1138.675,-0.095,0.17
1138.6777777777777,-0.105,0.155
1138.6805555555557,-0.115,0.16
1138.6833333333334,-0.115,0.17
1138.6861111111111,-0.105,0.17
1138.6888888888889,-0.095,0.175
1138.6916666666666,-0.085,0.17
1138.6944444444443,-0.075,0.17
1138.6972222222223,-0.06,0.175
1138.7,-0.05,0.175
1138.7027777777778,-0.025,0.17
1138.7055555555555,0.015,0.185
1138.7083333333333,0.035,0.175
1138.7111111111112,0.03,0.155
1138.713888888889,-0.045,0.13
1138.7166666666667,-0.115,0.14
1138.7194444444444,-0.145,0.155
1138.7222222222222,-0.13,0.185
1138.725,-0.09,0.19
1138.7277777777779,-0.11,0.165
1138.7305555555556,-0.135,0.165
1138.7333333333333,-0.155,0.15
1138.736111111111,-0.17,0.16
1138.7388888888888,-0.155,0.17
1138.7416666666666,-0.12,0.15
1138.7444444444445,-0.1,0.13
1138.7472222222223,-0.105,0.13
1138.75,-0.135,0.14
1138.7527777777777,-0.135,0.14
1138.7555555555555,-0.13,0.135
1138.7583333333334,-0.125,0.125
1138.7611111111112,-0.125,0.11
1138.763888888889,-0.125,0.105
1138.7666666666667,-0.105,0.1
1138.7694444444444,-0.1,0.11
1138.7722222222221,-0.08,0.14
1138.775,-0.08,0.145
1138.7777777777778,-0.085,0.145
1138.7805555555556,-0.095,0.14
1138.7833333333333,-0.115,0.15
1138.786111111111,-0.14,0.16
1138.7888888888888,-0.155,0.18
1138.7916666666667,-0.135,0.175
1138.7944444444445,-0.15,0.18
1138.7972222222222,-0.165,0.17
1138.8,-0.19,0.165
1138.8027777777777,-0.18,0.165
1138.8055555555557,-0.145,0.175
1138.8083333333334,-0.11,0.155
1138.8111111111111,-0.105,0.165
1138.8138888888889,-0.115,0.16
1138.8166666666666,-0.135,0.16
1138.8194444444443,-0.135,0.175
1138.8222222222223,-0.13,0.175
1138.825,-0.12,0.17
1138.8277777777778,-0.115,0.175
1138.8305555555555,-0.115,0.165
1138.8333333333333,-0.125,0.165
1138.8361111111112,-0.135,0.17
1138.838888888889,-0.15,0.16
1138.8416666666667,-0.135,0.175
1138.8444444444444,-0.14,0.175
1138.8472222222222,-0.125,0.18
1138.85,-0.07,0.17
1138.8527777777779,0.03,0.16
1138.8555555555556,0.14,0.135
1138.8583333333333,0.245,0.115
1138.861111111111,0.335,0.075
1138.8638888888888,0.405,0.06
1138.8666666666666,0.49,0.07
1138.8694444444445,0.615,0.055
1138.8722222222223,0.75,0.045
1138.875,0.85,0.0
1138.8777777777777,0.915,-0.075
1138.8805555555555,0.94,-0.155
1138.8833333333334,0.91,-0.2
1138.8861111111112,0.84,-0.245
1138.888888888889,0.715,-0.26
1138.8916666666667,0.545,-0.285
1138.8944444444444,0.24,-0.27
1138.8972222222221,-0.08,-0.225
1138.9,-0.305,-0.125
1138.9027777777778,-0.415,-0.055
1138.9055555555556,-0.45,0.015
1138.9083333333333,-0.425,0.05
1138.911111111111,-0.385,0.07
1138.9138888888888,-0.335,0.075
1138.9166666666667,-0.33,0.08
1138.9194444444445,-0.325,0.105
1138.9222222222222,-0.305,0.13
1138.925,-0.27,0.14
1138.9277777777777,-0.27,0.145
1138.9305555555557,-0.295,0.14
1138.9333333333334,-0.335,0.145
1138.9361111111111,-0.33,0.145
1138.9388888888889,-0.315,0.14
1138.9416666666666,-0.3,0.14
1138.9444444444443,-0.29,0.15
1138.9472222222223,-0.3,0.125
1138.95,-0.29,0.14
1138.9527777777778,-0.275,0.145
1138.9555555555555,-0.26,0.165
1138.9583333333333,-0.22,0.16
1138.9611111111112,-0.215,0.15
1138.963888888889,-0.22,0.155
1138.9666666666667,-0.21,0.155
1138.9694444444444,-0.215,0.165
1138.9722222222222,-0.215,0.18
1138.975,-0.2,0.175
1138.9777777777779,-0.195,0.19
1138.9805555555556,-0.185,0.165
1138.9833333333333,-0.18,0.14
1138.986111111111,-0.14,0.145
1138.9888888888888,-0.14,0.145
1138.9916666666666,-0.165,0.13
1138.9944444444445,-0.24,0.155
1138.9972222222223,-0.29,0.16
1139.0,-0.31,0.18
1139.0027777777777,-0.275,0.185
1139.0055555555555,-0.265,0.215
1139.0083333333334,-0.24,0.195
1139.0111111111112,-0.24,0.185
1139.013888888889,-0.235,0.18
1139.0166666666667,-0.24,0.155
1139.0194444444444,-0.24,0.155
1139.0222222222221,-0.235,0.165
1139.025,-0.22,0.18
1139.0277777777778,-0.21,0.19
1139.0305555555556,-0.2,0.185
1139.0333333333333,-0.205,0.165
1139.036111111111,-0.21,0.16
1139.0388888888888,-0.21,0.155
1139.0416666666667,-0.205,0.165
1139.0444444444445,-0.205,0.175
1139.0472222222222,-0.2,0.16
1139.05,-0.21,0.15
1139.0527777777777,-0.215,0.155
1139.0555555555557,-0.205,0.17
1139.0583333333334,-0.185,0.17
1139.0611111111111,-0.17,0.165
1139.0638888888889,-0.18,0.175
1139.0666666666666,-0.2,0.175
1139.0694444444443,-0.2,0.19
1139.0722222222223,-0.2,0.19
1139.075,-0.185,0.18
1139.0777777777778,-0.19,0.18
1139.0805555555555,-0.18,0.18
1139.0833333333333,-0.17,0.175
1139.0861111111112,-0.165,0.18
1139.088888888889,-0.16,0.175
1139.0916666666667,-0.16,0.175
1139.0944444444444,-0.165,0.175
1139.0972222222222,-0.15,0.175
1139.1,-0.145,0.165
1139.1027777777779,-0.14,0.17
1139.1055555555556,-0.155,0.185
1139.1083333333333,-0.16,0.2
